food_kr,food_en,source_reliability,source_name,rule_source,임산부_정보유무,임산부_주의,수유부_정보유무,수유부_주의
검은콩밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
훈제오리무쌈말이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
부추무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
달래된장찌개,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
쭈꾸미돌나물무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
청포묵무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
미나리숙주나물,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
바나나롤,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
딸기요거트,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
딸기스무디,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
수박치자화채,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
호상요구르트,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
오미자주스,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
배,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
참다래,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
포도주스,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
키위,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
미역오이냉국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
연두부달걀찜,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
소고기가지볶음,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
취나물된장무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
완자조림,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
홍합오이무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
전복죽,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
다슬기부추전,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
토마토주스,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
조개맑은국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
전어살레몬탕수,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
노각생채무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
차조멸치주먹밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
육개장,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
새싹과일샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
팽이소고기버섯국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
새우살채소볶음,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
무청무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
보리밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
소고기양배추국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
가지나물,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
흑미밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
근대된장국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
고등어카레구이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
단호박조림,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
브로콜리김치,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
어묵탕,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
사과소스,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
닭가슴살채소샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
오이지실파무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
발아현미밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
느타리버섯국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
연근고기전,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
콩나물잡채,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
새싹비빔밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
콩나물국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
미역오이무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
가자미구이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
차수수밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
미역들깨국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
고등어카레튀김,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
시금치나물,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
검정콩밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
김치찌개,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
갈치카레구이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
건파래무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
알타리김치,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
주꾸미칼국수,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
비름나물무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
해물완자전,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
양상추치즈샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
배추김치,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
보리밥,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
소고기표고버섯전골,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
비름나물,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
밤콩조림,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
오렌지상추샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
소고기무국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
뱅어포양념구이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
고구마줄기볶음,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
육개장,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
근대유부무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
과일감자샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
버섯된장국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
돼지고기생강구이,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
사과샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
시금치조갯국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
전복초무침,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
애호박버섯찜,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
굴국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
견과류땅콩조림,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
돼지고기편육,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
배추속대쌈,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
과일연근샐러드,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
무김치,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
아욱된장국,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
돼지고기보쌈,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
미나리해파리냉채,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
호박나물,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
백김치,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
멜론요거트스무디,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
파래두부과자,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
딸기,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
메조매실티,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
호박양갱,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
오렌지요거트스무디,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
율무장떡,,High,식품의약품안전처 – [책자]임산부를 위한 건강레시피,https://www.mfds.go.kr/brd/m_227/view.do?seq=13829,TRUE,Safe,FALSE,None
